,ghi,t_air,e,tp,windspeed
2022-01-13 19:00:00,0.0,27.766754,-0.40021586,0.0,6.2743573
2022-01-13 20:00:00,0.0,27.77652,-0.37435582,0.0,6.4630427
2022-01-13 21:00:00,0.0,27.623444,-0.34186524,0.0,5.4547257
2022-01-13 22:00:00,0.0,27.251373,-0.25005546,0.0,2.4787872
2022-01-13 23:00:00,0.0,26.403961,-0.12690085,0.0,1.7836277
2022-01-14 00:00:00,0.0,25.40152,-0.14999485,0.0,2.8473446
2022-01-14 01:00:00,0.0,24.849762,-0.16239472,0.0,2.1327438
2022-01-14 02:00:00,0.0,24.37027,-0.1215497,0.0,1.4561129
2022-01-14 03:00:00,0.0,24.414703,-0.09459117,0.0,1.5860993
2022-01-14 04:00:00,0.51555556,24.399078,-0.09931438,0.0,2.841182
2022-01-14 05:00:00,101.92,24.463531,-0.115782484,0.0,4.2435164
2022-01-14 06:00:00,341.99112,24.656158,-0.1528312,0.0,4.4324045
2022-01-14 07:00:00,490.08,24.902985,-0.2401895,0.0,4.3267417
2022-01-14 08:00:00,680.96,25.112946,-0.23457967,0.0,3.9672236
2022-01-14 09:00:00,880.51556,25.177643,-0.23291376,0.0,4.055852
2022-01-14 10:00:00,863.55554,24.53775,-0.26831612,0.0,3.7965224
2022-01-14 11:00:00,958.9689,24.574615,-0.2905857,0.0,4.744519
2022-01-14 12:00:00,764.08887,24.676666,-0.29939505,0.0,5.2327275
2022-01-14 13:00:00,638.1511,24.91153,-0.31123635,0.0,5.4303
2022-01-14 14:00:00,493.45776,24.944,-0.30581373,0.0,4.9861336
2022-01-14 15:00:00,286.9511,25.037018,-0.28125128,0.0,4.3932037
2022-01-14 16:00:00,57.564445,25.191559,-0.2654891,0.0,4.477048
2022-01-14 17:00:00,0.0,25.275787,-0.2181388,0.0,4.6321774
2022-01-14 18:00:00,0.0,25.416168,-0.18374902,0.0,4.589586
2022-01-14 19:00:00,0.0,25.521881,-0.22191624,0.0,4.4365654
2022-01-14 20:00:00,0.0,25.533844,-0.20334613,0.0,3.9889698
