,ghi,t_air,e,tp,windspeed
2022-01-11 14:00:00,671.6445,28.399323,-0.46341935,0.00667572,3.4407513
2022-01-11 15:00:00,513.49335,27.646881,-0.36585447,0.002861023,3.1982222
2022-01-11 16:00:00,321.93777,27.088287,-0.23888005,0.5197525,2.2782679
2022-01-11 17:00:00,124.16,23.924469,-0.11063181,0.0,1.7326324
2022-01-11 18:00:00,4.497778,23.116364,-0.027799048,0.0,1.8826452
2022-01-11 19:00:00,0.0,22.901764,-0.018504914,0.0,2.355472
2022-01-11 20:00:00,0.0,21.981598,-0.01761131,0.0,2.670725
2022-01-11 21:00:00,0.0,21.369537,-0.012995675,0.0,2.6138406
2022-01-11 22:00:00,0.0,20.70694,-0.008341391,0.0,2.8067904
2022-01-11 23:00:00,0.0,20.387115,-0.0044580083,0.0,2.7991107
2022-01-12 00:00:00,0.0,20.197662,-0.0024051405,0.0,2.9666955
2022-01-12 01:00:00,0.0,19.96939,0.002003042,0.0014305115,2.5322783
2022-01-12 02:00:00,0.0,18.615143,0.0021085143,0.0,1.6583654
2022-01-12 03:00:00,0.0,18.815826,0.0014358666,0.0,1.3912914
2022-01-12 04:00:00,0.0,18.714996,0.0043450855,0.0,1.6582652
2022-01-12 05:00:00,32.675556,20.300446,-0.0060207676,0.0,2.6774547
2022-01-12 06:00:00,215.02222,21.008453,-0.08342066,0.0,4.156745
2022-01-12 07:00:00,421.5822,22.183258,-0.21284726,0.0009536743,4.735037
2022-01-12 08:00:00,591.00446,24.390778,-0.32753637,0.0009536743,4.6468554
2022-01-12 09:00:00,723.0578,25.978424,-0.43233532,0.0076293945,4.51356
2022-01-12 10:00:00,836.96,26.910309,-0.5331687,0.18119812,3.8530183
2022-01-12 11:00:00,950.08,27.336823,-0.6005566,0.12254715,4.142981
2022-01-12 12:00:00,957.1556,27.775055,-0.59571373,0.03385544,4.4722586
2022-01-12 13:00:00,772.37335,27.358307,-0.49042493,0.056266785,4.478865
2022-01-12 14:00:00,657.0133,26.592438,-0.42186353,0.015258789,4.4712977
2022-01-12 15:00:00,446.3289,24.151764,-0.33094943,0.9737015,4.21544
2022-01-12 16:00:00,251.23555,24.541168,-0.21044049,0.02193451,3.6519659
2022-01-12 17:00:00,115.164444,23.749664,-0.099630795,0.0,2.8653042
2022-01-12 18:00:00,4.6222224,22.903717,-0.022907974,0.0,3.029296
2022-01-12 19:00:00,0.0,23.533844,-0.021418557,0.0,3.816066
2022-01-12 20:00:00,0.0,22.127594,-0.019098166,0.0,4.3881664
2022-01-12 21:00:00,0.0,21.631256,-0.015655998,0.0,4.3993573
2022-01-12 22:00:00,0.0,19.728424,-0.014449703,0.0,4.3417063
2022-01-12 23:00:00,0.0,19.853668,-0.01158705,0.0,4.0671916
2022-01-13 00:00:00,0.0,19.800201,-0.009199372,0.0,3.8943636
2022-01-13 01:00:00,0.0,20.022125,-0.009689946,0.0,3.8705525
2022-01-13 02:00:00,0.0,19.845856,-0.010408461,0.0,3.6743252
2022-01-13 03:00:00,0.0,19.880524,-0.010421267,0.0,2.8339705
2022-01-13 04:00:00,0.0,20.700348,-0.007994007,0.0,1.1558782
2022-01-13 05:00:00,14.115556,20.837067,-0.013990328,0.019550323,1.7688642
2022-01-13 06:00:00,111.075554,22.028229,-0.06001652,0.15735626,2.1589763
2022-01-13 07:00:00,131.68,22.292389,-0.11045346,0.29039383,2.892627
2022-01-13 08:00:00,173.26222,22.83609,-0.15033363,0.15306473,3.4211993
2022-01-13 09:00:00,201.6,22.9794,-0.16127387,0.09441376,3.9764218
2022-01-13 10:00:00,392.58667,23.24942,-0.25149366,0.116825104,3.9727886
2022-01-13 11:00:00,508.99554,24.607574,-0.31766576,0.10681152,4.4695373
2022-01-13 12:00:00,608.4089,24.658112,-0.3767393,0.30899048,4.225885
2022-01-13 13:00:00,648.76447,25.475983,-0.41571936,0.29706955,5.212732
2022-01-13 14:00:00,389.74222,21.817047,-0.33266237,3.3574104,4.981663
2022-01-13 15:00:00,157.56444,21.9086,-0.21324936,1.074791,4.382613
2022-01-13 16:00:00,132.30222,20.62027,-0.1417098,0.08869171,5.2001743
2022-01-13 17:00:00,75.05778,20.807281,-0.08437364,0.0,4.728723
2022-01-13 18:00:00,3.3422222,19.464508,-0.03138394,0.0104904175,6.45935
2022-01-13 19:00:00,0.0,20.80191,-0.047326554,0.26988983,6.2823515
2022-01-13 20:00:00,0.0,20.28238,-0.042834785,0.22363663,5.6859436
2022-01-13 21:00:00,0.0,20.334381,-0.041994266,0.10442734,5.523394
