longitude,latitude,time,ssrd,t2m,u10,v10,e,tp,t_air,ghi,,,,
-83.5,9.75,3/16/2020 16:00,2853330.5,290.743,-2.3962836,-1.2785455,-0.000390731,2.77E-06,17.593018,792.5918,,,,
-83.5,9.75,3/16/2020 17:00,3538432.5,292.51752,-2.502458,-1.4934424,-0.000493612,2.01E-06,19.367523,982.8979,,,,
-83.5,9.75,3/16/2020 18:00,3614955.5,292.40692,-2.6215494,-1.5273885,-0.000521118,9.31E-10,19.256927,1004.1543,,,,
-83.5,9.75,3/16/2020 19:00,3554597.5,292.75143,-2.4843888,-1.7577671,-0.000520964,2.01E-06,19.60144,987.3882,,,,
-83.5,9.75,3/16/2020 20:00,2904617.2,292.2676,-2.5550222,-1.8944035,-0.000441864,2.77E-06,19.117615,806.83813,,,,
-83.5,9.75,3/16/2020 21:00,2230738.2,292.40292,-2.4832687,-2.0379994,-0.000345609,9.31E-10,19.25293,619.64954,,,,
-83.5,9.75,3/16/2020 22:00,1620415,290.8004,-2.4458613,-1.8298492,-0.000250146,9.31E-10,17.650421,450.11526,,,,
-83.5,9.75,3/16/2020 23:00,790756.9,290.12137,-1.771707,-1.3163265,-0.000127408,9.31E-10,16.971375,219.6547,,,,
-83.5,9.75,3/17/2020 0:00,102282.5,290.04373,-0.8733324,-0.4076661,-2.06E-05,1.01E-06,16.893738,28.411806,,,,
-83.5,9.75,3/17/2020 1:00,-0.125,289.29178,-0.90297455,-0.495727,-3.00E-06,1.01E-06,16.141785,-3.47E-05,,,,
-83.5,9.75,3/17/2020 2:00,-0.125,288.5538,-0.86489516,-0.19653307,-1.95E-06,2.27E-06,15.403809,-3.47E-05,,,,
-83.5,9.75,3/17/2020 3:00,-0.125,288.09546,-0.5495083,0.618172,-2.65E-06,5.04E-07,14.945465,-3.47E-05,,,,
-83.5,9.75,3/17/2020 4:00,-0.125,287.9267,0.20842075,0.9082757,-2.44E-06,2.77E-06,14.776703,-3.47E-05,,,,
-83.5,9.75,3/17/2020 5:00,-0.125,286.42355,0.3640982,0.86389023,-3.66E-06,9.31E-10,13.27356,-3.47E-05,,,,
-83.5,9.75,3/17/2020 6:00,-0.125,286.09476,0.37328207,0.87915885,-4.64E-06,2.77E-06,12.944763,-3.47E-05,,,,
-83.5,9.75,3/17/2020 7:00,-0.125,285.59918,0.3446852,0.9654443,-4.05E-06,5.79E-06,12.449188,-3.47E-05,,,,
-83.5,9.75,3/17/2020 8:00,-0.125,285.58997,0.3555864,0.9497496,-4.27E-06,2.01E-06,12.439972,-3.47E-05,,,,
-83.5,9.75,3/17/2020 9:00,-0.125,285.10962,0.34251988,0.8198598,-3.42E-06,3.78E-06,11.959625,-3.47E-05,,,,
-83.5,9.75,3/17/2020 10:00,-0.125,285.1024,0.32407755,0.5450247,-2.97E-06,2.77E-06,11.952393,-3.47E-05,,,,
-83.5,9.75,3/17/2020 11:00,-0.125,285.47336,0.3602903,0.66085315,-2.41E-06,3.78E-06,12.323364,-3.47E-05,,,,
-83.5,9.75,3/17/2020 12:00,16048.875,285.52106,0.37694073,0.8648845,-1.98E-06,4.78E-06,12.371063,4.4580207,,,,
-83.5,9.75,3/17/2020 13:00,506179.75,289.02914,-0.29557106,0.381828,-3.86E-05,2.77E-06,15.87915,140.60548,,,,
-83.5,9.75,3/17/2020 14:00,1386833.8,291.48944,-1.411969,-0.45879823,-0.000150199,9.31E-10,18.339447,385.2316,,,,
-83.5,9.75,3/17/2020 15:00,2147877,291.4635,-1.9662853,-1.0915582,-0.000267685,1.01E-06,18.313507,596.6325,,,,
-83.5,9.75,3/17/2020 16:00,2992421,292.37747,-2.1723619,-1.3133438,-0.000392544,4.78E-06,19.227478,831.228,,,,
-83.5,9.75,3/17/2020 17:00,3040916.5,293.8212,-2.4125607,-1.5349163,-0.000423952,6.29E-06,20.671204,844.69904,,,,
-83.5,9.75,3/17/2020 18:00,3156806,294.139,-2.4177873,-1.7250284,-0.000454381,5.79E-06,20.989014,876.89056,,,,
-83.5,9.75,3/17/2020 19:00,3223560,294.00543,-2.4414563,-2.0032012,-0.000464403,5.76E-05,20.855438,895.43335,,,,
-83.5,9.75,3/17/2020 20:00,2632425.8,292.96313,-2.5223188,-2.2709348,-0.000400951,0.00011981,19.81314,731.2294,,,,
-83.5,9.75,3/17/2020 21:00,2423615.8,292.66107,-2.4161446,-2.1742098,-0.000367753,0.000198845,19.511078,673.2266,,,,
-83.5,9.75,3/17/2020 22:00,1497082.8,289.83252,-2.5673423,-1.799667,-0.000229047,0.000131137,16.682526,415.85632,,,,
-83.5,9.75,3/17/2020 23:00,693475,289.5267,-1.9561307,-1.4235619,-9.90E-05,0.000161593,16.376709,192.63194,,,,
-83.5,9.75,3/18/2020 0:00,73150.375,289.34097,-1.6491811,-1.259726,-1.37E-05,0.000199348,16.190979,20.31955,,,,
-83.5,9.75,3/18/2020 1:00,-0.125,289.0646,-1.3302102,-0.6535974,5.29E-07,7.40E-05,15.914612,-3.47E-05,,,,
-83.5,9.75,3/18/2020 2:00,-0.125,288.2822,-0.92156625,-0.1295642,-5.70E-07,3.30E-05,15.132202,-3.47E-05,,,,
-83.5,9.75,3/18/2020 3:00,-0.125,287.74094,-0.71519095,0.09889695,1.64E-06,2.49E-05,14.590942,-3.47E-05,,,,
-83.5,9.75,3/18/2020 4:00,-0.125,287.8176,-0.32342127,0.6303869,1.17E-06,2.92E-05,14.667603,-3.47E-05,,,,
-83.5,9.75,3/18/2020 5:00,-0.125,287.2384,0.12322748,0.799549,1.22E-06,1.38E-05,14.088409,-3.47E-05,,,,
-83.5,9.75,3/18/2020 6:00,-0.125,286.51343,0.2199192,0.7779599,1.58E-06,6.80E-06,13.363434,-3.47E-05,,,,
-83.5,9.75,3/18/2020 7:00,-0.125,285.67633,0.3190003,0.685709,1.54E-06,3.27E-06,12.526337,-3.47E-05,,,,
-83.5,9.75,3/18/2020 8:00,-0.125,285.68982,0.32669085,0.7817948,1.58E-06,4.28E-06,12.539825,-3.47E-05,,,,
-83.5,9.75,3/18/2020 9:00,-0.125,285.2242,0.36491954,0.8033129,1.63E-06,2.77E-06,12.074219,-3.47E-05,,,,
-83.5,9.75,3/18/2020 10:00,-0.125,285.04623,0.3610369,0.6802407,1.47E-06,3.27E-06,11.89624,-3.47E-05,,,,
-83.5,9.75,3/18/2020 11:00,-0.125,285.30585,0.3451332,0.698137,1.97E-06,5.29E-06,12.155853,-3.47E-05,,,,
-83.5,9.75,3/18/2020 12:00,18025.875,285.59195,0.34251988,0.80920726,6.72E-07,6.80E-06,12.441956,5.0071874,,,,
-83.5,9.75,3/18/2020 13:00,543336.4,288.72882,-0.38091367,0.44702142,-5.19E-05,2.77E-06,15.578827,150.92677,,,,
-83.5,9.75,3/18/2020 14:00,1485336.8,290.6556,-1.3975585,-0.46504772,-0.000226311,1.01E-06,17.505615,412.59354,,,,
-83.5,9.75,3/18/2020 15:00,2351919,290.88528,-1.8368901,-1.0961742,-0.000356676,9.31E-10,17.73529,653.31085,,,,
-83.5,9.75,3/18/2020 16:00,3084934.8,291.56235,-2.1621327,-1.4572239,-0.000438699,9.31E-10,18.412354,856.92633,,,,
-83.5,9.75,3/18/2020 17:00,3510405,292.9574,-2.3251276,-1.7684196,-0.000495315,9.31E-10,19.807404,975.1125,,,,
